frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00223.jpg,1936,1216,1,0.778154,737.238,481.831,1022.429,796.196,0.802286,1,0.694334,735.417,481.375,1022.602,745.251,0.963212,1,0.694579,735.422,481.251,1022.449,745.308,0.963588,0.000245,0.998771,0.080972,1,1,3.316646,0.805942,1.094006,1.416698,13.027,12.718,12.357
223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00224.jpg,1936,1216,1,0.774299,731.486,482.674,1021.482,760.348,0.864943,1,0.759703,730.534,483.135,1020.259,740.189,0.950455,1,0.759836,730.591,483.000,1020.149,740.281,0.950942,0.000133,0.998541,0.034014,1,1,2.730035,0.766699,0.606784,1.356552,12.003,11.540,12.064
224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00225.jpg,1936,1216,1,0.709359,727.185,480.661,1019.943,739.716,0.901804,1,0.701106,727.230,483.906,1020.082,756.894,0.925101,1,0.701904,727.236,483.671,1019.949,756.837,0.925778,0.000798,0.998453,0.159430,1,1,2.996727,0.444929,1.402610,1.149188,12.931,11.588,11.909
225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00226.jpg,1936,1216,1,0.709265,727.185,480.664,1019.946,739.714,0.999970,1,0.701904,727.236,483.671,1019.949,756.837,0.998453,1,0.702821,727.295,483.393,1019.856,756.777,0.998247,0.000916,0.998247,0.169810,1,1,2.200608,0.476096,0.681228,1.043284,12.495,11.702,12.400
226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00227.jpg,1936,1216,1,0.698806,726.970,479.451,1020.543,741.734,0.984942,1,0.692170,727.084,481.989,1020.438,759.613,0.981793,1,0.692170,727.084,481.989,1020.438,759.613,0.982070,0.000000,1.000000,0.000000,0,0,,,,,11.991,11.510,11.410
227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00228.jpg,1936,1216,1,0.766953,727.538,481.403,1023.514,769.559,0.886870,1,0.727150,727.398,480.291,1022.383,742.385,0.925490,1,0.727900,727.507,480.102,1022.283,742.458,0.925075,0.000750,0.998296,0.058349,1,1,2.967738,0.715096,0.761113,1.491530,12.402,11.610,12.092
228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00229.jpg,1936,1216,1,0.697421,722.099,480.343,1021.899,736.527,0.863272,1,0.691292,722.296,482.773,1021.704,749.835,0.944800,1,0.691292,722.296,482.773,1021.704,749.835,0.944375,0.000000,1.000000,0.000000,0,0,,,,,11.765,11.443,11.440
229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00230.jpg,1936,1216,1,0.697421,722.099,480.343,1021.899,736.527,1.000000,1,0.691292,722.296,482.773,1021.704,749.835,1.000000,1,0.691292,722.296,482.773,1021.704,749.835,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.672,11.528,11.414
230,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00231.jpg,1936,1216,1,0.777157,722.198,484.544,1021.961,779.778,0.841123,1,0.716115,719.632,484.713,1020.447,755.740,0.958802,1,0.717193,719.721,484.513,1020.389,755.928,0.958959,0.001078,0.998083,0.016773,1,1,3.603981,0.898659,1.207733,1.497589,11.468,11.431,12.198
231,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00232.jpg,1936,1216,1,0.668790,706.212,484.491,1022.063,823.666,0.826110,1,0.496682,705.391,484.369,1023.052,826.602,0.749943,1,0.496682,705.391,484.369,1023.052,826.602,0.750652,0.000000,1.000000,0.000000,0,0,,,,,13.913,12.260,12.051
232,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00233.jpg,1936,1216,1,0.837302,664.257,0.000,1936.000,1216.000,0.069274,1,0.470394,664.278,0.000,1936.000,1216.000,0.070301,1,0.470394,664.278,0.000,1936.000,1216.000,0.070301,0.000000,1.000000,0.000000,0,0,,,,,11.569,11.169,11.356
233,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00234.jpg,1936,1216,1,0.752239,647.378,0.000,1936.000,1141.052,0.926822,1,0.394479,647.375,0.000,1936.000,1140.934,0.926711,1,0.394479,647.375,0.000,1936.000,1140.934,0.926711,0.000000,1.000000,0.000000,0,0,,,,,12.016,13.446,12.277
234,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00235.jpg,1936,1216,1,0.873563,644.290,482.430,961.584,815.666,0.071159,1,0.725180,643.589,482.203,962.247,822.745,0.072868,1,0.725180,643.589,482.203,962.247,822.745,0.072868,0.000000,1.000000,0.000000,0,0,,,,,11.109,10.911,11.767
235,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00236.jpg,1936,1216,1,0.855488,640.720,483.013,959.884,825.192,0.954726,1,0.702631,640.263,482.743,960.476,827.845,0.968202,1,0.701076,640.269,482.869,960.123,827.881,0.966703,-0.001555,0.998412,0.191602,1,1,3.807977,1.135633,1.472572,1.199772,11.925,11.476,12.604
236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00237.jpg,1936,1216,1,0.714390,640.734,482.374,961.325,957.496,0.716932,1,0.530968,641.170,483.180,959.966,922.391,0.781235,1,0.529275,641.150,483.170,959.673,922.303,0.781877,-0.001693,0.998796,0.164084,1,1,4.702085,1.159827,1.626267,1.915991,11.802,11.659,12.361
237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00238.jpg,1936,1216,1,0.714305,640.733,482.377,961.323,957.426,0.999837,1,0.529275,641.150,483.170,959.673,922.303,0.998796,1,0.527928,641.119,483.145,959.291,922.295,0.998627,-0.001347,0.998627,0.207030,1,1,4.767972,1.241890,1.669240,1.856843,13.397,12.196,11.738
238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00239.jpg,1936,1216,1,0.822705,641.894,499.828,962.829,915.441,0.868145,1,0.636041,641.740,499.987,960.596,886.534,0.876382,1,0.634153,641.673,499.900,960.314,886.840,0.877092,-0.001887,0.997889,0.206507,1,1,2.941514,0.568294,1.158887,1.214334,14.238,11.719,11.373
239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00240.jpg,1936,1216,1,0.761856,641.183,0.000,1936.000,1205.390,0.085461,1,0.559882,642.521,505.519,962.166,869.634,0.935326,1,0.559882,642.521,505.519,962.166,869.634,0.933403,0.000000,1.000000,0.000000,0,0,,,,,11.995,11.692,12.074
240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00241.jpg,1936,1216,1,0.761856,641.183,0.000,1936.000,1205.390,1.000000,1,0.559882,642.521,505.519,962.166,869.634,1.000000,1,0.559882,642.521,505.519,962.166,869.634,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.210,11.061,11.805
241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00242.jpg,1936,1216,1,0.668130,638.244,0.000,1936.000,1197.316,0.991067,1,0.480701,641.500,505.519,963.764,884.971,0.951784,1,0.480701,641.500,505.519,963.764,884.971,0.951784,0.000000,1.000000,0.000000,0,0,,,,,14.494,12.430,11.846
242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00243.jpg,1936,1216,1,0.668130,638.244,0.000,1936.000,1197.316,1.000000,1,0.480701,641.500,505.519,963.764,884.971,1.000000,1,0.480701,641.500,505.519,963.764,884.971,1.000000,0.000000,1.000000,0.000000,0,0,,,,,14.726,12.082,11.776
243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00244.jpg,1936,1216,1,0.714871,639.417,0.000,1936.000,1199.439,0.997329,1,0.522422,638.748,503.902,965.396,901.567,0.941395,1,0.522422,638.748,503.902,965.396,901.567,0.941395,0.000000,1.000000,0.000000,0,0,,,,,12.012,11.638,11.918
244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00245.jpg,1936,1216,1,0.714871,639.417,0.000,1936.000,1199.439,1.000000,1,0.522422,638.748,503.902,965.396,901.567,1.000000,1,0.522422,638.748,503.902,965.396,901.567,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.392,11.036,11.235
245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00246.jpg,1936,1216,1,0.497320,634.607,473.748,967.573,954.680,0.101331,1,0.339946,634.868,475.567,965.782,923.353,0.876619,1,0.339946,634.868,475.567,965.782,923.353,0.876619,0.000000,1.000000,0.000000,0,0,,,,,11.793,11.511,11.265
246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00247.jpg,1936,1216,1,0.862273,681.481,0.000,1936.000,1216.000,0.088881,1,0.460945,680.541,0.000,1931.118,1216.000,0.082877,1,0.460945,680.541,0.000,1931.118,1216.000,0.082877,0.000000,1.000000,0.000000,0,0,,,,,11.047,10.932,11.284
247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00248.jpg,1936,1216,1,0.862273,681.481,0.000,1936.000,1216.000,1.000000,1,0.460945,680.541,0.000,1931.118,1216.000,1.000000,1,0.460945,680.541,0.000,1931.118,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.359,11.680,11.200
248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00249.jpg,1936,1216,1,0.310943,775.199,24.567,1936.000,1216.000,0.906602,1,0.177745,775.155,24.534,1936.000,1216.000,0.902243,1,0.177745,775.155,24.534,1936.000,1216.000,0.902243,0.000000,1.000000,0.000000,0,0,,,,,11.491,11.181,11.066
249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00250.jpg,1936,1216,1,0.310943,775.199,24.567,1936.000,1216.000,1.000000,1,0.177745,775.155,24.534,1936.000,1216.000,1.000000,1,0.177745,775.155,24.534,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.132,12.283,11.304
250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00251.jpg,1936,1216,1,0.711407,872.691,409.357,1247.430,792.376,0.103782,1,0.503756,873.496,411.173,1247.268,785.041,0.101035,1,0.503756,873.496,411.173,1247.268,785.041,0.101035,0.000000,1.000000,0.000000,0,0,,,,,11.089,10.989,11.382
251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00252.jpg,1936,1216,1,0.738872,873.431,400.909,1251.429,806.592,0.932424,1,0.543212,874.717,403.709,1251.177,752.389,0.883486,1,0.541563,874.723,403.629,1251.127,752.626,0.884000,-0.001649,0.998944,0.081030,1,1,2.707594,0.769245,0.921507,1.016842,11.778,11.726,11.802
252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00253.jpg,1936,1216,1,0.462025,734.790,0.000,1923.330,1216.000,0.106103,1,0.233161,734.769,0.000,1923.324,1216.000,0.090822,1,0.233161,734.769,0.000,1923.324,1216.000,0.090892,0.000000,1.000000,0.000000,0,0,,,,,11.636,11.625,11.693
253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00254.jpg,1936,1216,1,0.834855,629.949,0.000,1936.000,1216.000,0.910026,1,0.434429,629.944,0.000,1936.000,1216.000,0.910034,1,0.434429,629.944,0.000,1936.000,1216.000,0.910034,0.000000,1.000000,0.000000,0,0,,,,,12.085,12.317,11.705
254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00255.jpg,1936,1216,1,0.764689,390.797,0.000,1936.000,1216.000,0.845230,1,0.395135,390.677,0.000,1936.000,1216.000,0.845167,1,0.395135,390.677,0.000,1936.000,1216.000,0.845167,0.000000,1.000000,0.000000,0,0,,,,,11.401,10.777,10.927
255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00256.jpg,1936,1216,1,0.764689,390.797,0.000,1936.000,1216.000,1.000000,1,0.395135,390.677,0.000,1936.000,1216.000,1.000000,1,0.395135,390.677,0.000,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.208,11.331,11.209
256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00257.jpg,1936,1216,1,0.756425,330.534,0.000,1936.000,1216.000,0.962464,1,0.410202,330.533,0.000,1936.000,1216.000,0.962538,1,0.410202,330.533,0.000,1936.000,1216.000,0.962538,0.000000,1.000000,0.000000,0,0,,,,,11.120,10.732,11.349
257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00258.jpg,1936,1216,1,0.810753,314.671,0.000,1936.000,1216.000,0.990216,1,0.473055,314.661,0.000,1936.000,1216.000,0.990210,1,0.473055,314.661,0.000,1936.000,1216.000,0.990210,0.000000,1.000000,0.000000,0,0,,,,,11.760,11.296,11.417
258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00259.jpg,1936,1216,1,0.810753,314.671,0.000,1936.000,1216.000,1.000000,1,0.473055,314.661,0.000,1936.000,1216.000,1.000000,1,0.473055,314.661,0.000,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.146,10.958,11.122
259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00260.jpg,1936,1216,1,0.784970,382.290,0.000,1936.000,1216.000,0.958294,1,0.433589,382.297,0.000,1936.000,1216.000,0.958284,1,0.433589,382.297,0.000,1936.000,1216.000,0.958284,0.000000,1.000000,0.000000,0,0,,,,,12.242,11.565,11.154
260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00261.jpg,1936,1216,1,0.784970,382.290,0.000,1936.000,1216.000,1.000000,1,0.433589,382.297,0.000,1936.000,1216.000,1.000000,1,0.433589,382.297,0.000,1936.000,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.502,11.033,10.920
261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00262.jpg,1936,1216,1,0.862737,608.375,490.506,1002.893,746.941,0.053548,1,0.776588,611.541,490.605,1003.514,771.184,0.058212,1,0.776588,611.541,490.605,1003.514,771.184,0.058212,0.000000,1.000000,0.000000,0,0,,,,,11.866,11.485,11.215
262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00263.jpg,1936,1216,1,0.862737,608.375,490.506,1002.893,746.941,1.000000,1,0.776588,611.541,490.605,1003.514,771.184,1.000000,1,0.775859,611.467,490.606,1003.494,771.292,0.999375,-0.000729,0.999375,0.071668,1,1,2.275793,0.589977,0.729818,0.955997,11.125,11.067,11.774
263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00264.jpg,1936,1216,1,0.857249,633.018,491.811,1014.093,780.861,0.806880,1,0.698355,633.337,491.720,1019.382,806.016,0.809092,1,0.697404,633.339,491.724,1019.326,805.921,0.809545,-0.000951,0.999535,0.053194,1,1,1.944244,0.431607,0.587683,0.924953,12.507,12.415,12.456
264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00265.jpg,1936,1216,1,0.856803,623.423,477.666,1010.769,862.179,0.728410,1,0.688176,625.544,478.661,1010.442,847.269,0.819169,1,0.687371,625.506,478.760,1010.418,847.407,0.818805,-0.000805,0.999197,0.122706,1,1,2.827296,0.820050,0.806910,1.200336,12.438,13.538,11.653
265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00266.jpg,1936,1216,1,0.844157,613.274,459.171,1003.324,856.310,0.899065,1,0.694930,615.988,461.350,1002.892,837.693,0.891289,1,0.694542,615.862,461.499,1002.882,837.890,0.891387,-0.000387,0.998730,0.185974,1,1,2.546634,0.752568,0.849313,0.944753,11.897,11.323,11.565
266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00267.jpg,1936,1216,1,0.865262,606.402,455.649,997.024,790.097,0.800947,1,0.699714,605.439,457.968,997.650,787.306,0.827303,1,0.699452,605.450,458.028,997.650,787.151,0.826535,-0.000262,0.999315,0.047532,1,1,1.740288,0.432493,0.564396,0.743398,11.768,11.763,11.795
267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00268.jpg,1936,1216,1,0.841091,600.630,455.989,985.743,783.978,0.938763,1,0.666518,599.887,457.883,989.590,779.313,0.942422,1,0.666465,599.938,457.920,989.538,779.199,0.942422,-0.000053,0.999260,0.038564,1,1,1.996543,0.468051,0.633417,0.895076,12.555,11.681,11.898
268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00269.jpg,1936,1216,1,0.841061,600.628,455.995,985.749,783.934,0.999827,1,0.666465,599.938,457.920,989.538,779.199,0.999260,1,0.666260,600.050,457.931,989.492,779.206,0.999540,-0.000205,0.999540,0.034608,1,1,2.867190,0.895434,0.906238,1.065519,12.195,11.608,11.870
269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00270.jpg,1936,1216,1,0.853163,591.941,457.840,980.040,778.756,0.943256,1,0.672457,591.397,459.367,985.259,777.168,0.957549,1,0.672804,591.525,459.394,985.165,777.221,0.957537,0.000347,0.999182,0.043760,1,1,1.717273,0.386760,0.501795,0.828718,12.005,11.660,11.768
270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00271.jpg,1936,1216,1,0.772860,591.824,458.292,1000.120,810.168,0.864620,1,0.564644,593.785,459.552,1000.843,802.025,0.886623,1,0.565293,594.005,459.598,1000.822,802.002,0.886405,0.000649,0.999210,0.099462,1,1,1.762066,0.499808,0.610220,0.652038,11.479,11.736,12.389
271,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00272.jpg,1936,1216,1,0.829687,617.154,460.175,1010.231,789.976,0.859175,1,0.618512,617.643,461.694,1011.190,803.708,0.908245,1,0.619674,617.694,461.685,1011.075,803.650,0.909024,0.001162,0.999384,0.046190,1,1,1.650391,0.296674,0.489999,0.863718,12.761,12.382,12.280
272,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00273.jpg,1936,1216,1,0.871422,618.588,468.808,1007.949,873.403,0.771340,1,0.717040,619.402,471.000,1007.242,851.925,0.841737,1,0.716472,619.275,470.888,1007.226,851.626,0.843019,-0.000568,0.998551,0.217935,1,1,4.683756,1.629486,1.424889,1.629381,11.926,11.262,11.577
273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00274.jpg,1936,1216,1,0.879018,610.041,488.344,1003.397,818.965,0.793382,1,0.715491,612.950,488.310,1004.750,833.915,0.888045,1,0.715333,612.928,488.316,1004.653,833.911,0.888479,-0.000158,0.999665,0.059542,1,1,1.750915,0.286966,0.640662,0.823287,12.141,12.585,11.795
274,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00275.jpg,1936,1216,1,0.903398,604.385,489.726,999.659,823.261,0.960074,1,0.729645,607.836,489.593,1000.071,839.258,0.957133,1,0.729901,607.722,489.629,1000.036,839.299,0.956851,0.000257,0.999400,0.084060,1,1,1.865468,0.458720,0.609302,0.797446,12.227,11.705,12.208
275,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00276.jpg,1936,1216,1,0.895344,602.792,488.488,995.381,800.771,0.915659,1,0.736630,603.671,488.364,994.889,826.829,0.938805,1,0.737036,603.482,488.365,994.897,826.838,0.938568,0.000407,0.999466,0.090363,1,1,2.188095,0.579114,0.636681,0.972301,12.695,11.679,12.198
276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00277.jpg,1936,1216,1,0.823512,591.806,490.775,985.304,839.817,0.838780,1,0.647863,593.133,491.001,988.688,829.671,0.943264,1,0.648297,593.216,490.932,988.576,829.720,0.943710,0.000435,0.999157,0.017905,1,1,2.656472,0.584220,0.923164,1.149087,12.641,12.253,12.143
277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00278.jpg,1936,1216,1,0.856222,585.795,489.616,986.166,797.203,0.861785,1,0.680503,586.319,489.327,984.485,827.110,0.960687,1,0.681142,586.164,489.327,984.511,827.112,0.960514,0.000639,0.999537,0.064738,1,1,2.446926,0.509459,0.887523,1.049943,12.452,11.789,11.501
278,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00279.jpg,1936,1216,1,0.836378,588.135,494.601,984.865,833.259,0.873397,1,0.665302,589.161,494.640,988.199,826.431,0.966392,1,0.666186,589.106,494.541,988.048,826.470,0.966969,0.000884,0.999064,0.107540,1,1,2.169586,0.467989,0.685979,1.015619,11.703,11.719,11.753
279,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00280.jpg,1936,1216,1,0.836287,588.137,494.601,984.874,833.293,0.999872,1,0.666186,589.106,494.541,988.048,826.470,0.999064,1,0.667318,589.035,494.471,987.858,826.472,0.999133,0.001132,0.999133,0.134493,1,1,2.124372,0.456741,0.673450,0.994182,12.388,11.444,12.064
280,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00281.jpg,1936,1216,1,0.887859,597.683,490.936,997.081,784.761,0.806066,1,0.715787,597.206,490.544,996.803,811.756,0.906329,1,0.717319,596.928,490.544,996.795,811.786,0.906675,0.001532,0.999195,0.143179,1,1,2.035779,0.504837,0.545619,0.985322,12.364,12.049,12.425
281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00282.jpg,1936,1216,1,0.877426,605.846,491.233,1002.880,802.884,0.909605,1,0.715221,604.677,490.902,1003.115,831.697,0.909559,1,0.716740,604.586,490.899,1003.094,831.609,0.909521,0.001519,0.999452,0.072122,1,1,2.530523,0.621954,0.887404,1.021164,12.554,12.382,11.554
282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00283.jpg,1936,1216,1,0.865279,609.182,474.634,1015.343,875.053,0.749637,1,0.692694,609.662,474.642,1017.471,854.979,0.855125,1,0.693976,609.306,474.712,1017.256,854.957,0.856044,0.001282,0.998360,0.286764,1,1,2.763003,0.693964,0.874646,1.194393,12.099,12.030,12.233
283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00284.jpg,1936,1216,1,0.832685,617.685,460.384,1019.501,826.812,0.824653,1,0.641970,615.854,460.212,1021.410,826.549,0.870573,1,0.643325,615.690,460.269,1021.023,826.400,0.870154,0.001355,0.998080,0.279576,1,1,2.139828,0.494129,0.833859,0.811840,12.020,11.551,12.128
284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00285.jpg,1936,1216,1,0.776823,611.246,459.393,1016.552,768.637,0.821745,1,0.577056,610.106,459.646,1015.195,776.711,0.839144,1,0.578444,610.026,459.622,1015.263,776.416,0.839596,0.001388,0.998628,0.159853,1,1,2.417043,0.716692,0.736233,0.964119,12.147,11.763,12.269
285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00286.jpg,1936,1216,1,0.830485,596.622,458.810,1005.549,781.279,0.901433,1,0.642450,595.323,458.866,1004.789,785.459,0.913246,1,0.643733,595.296,458.763,1004.816,785.345,0.912554,0.001283,0.999205,0.108246,1,1,3.184068,1.353212,0.702637,1.128219,12.682,12.330,11.855
286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00287.jpg,1936,1216,1,0.862115,592.398,458.502,1003.666,777.215,0.972007,1,0.682194,590.862,460.130,1003.188,782.962,0.974125,1,0.683547,590.946,459.931,1003.213,782.777,0.974459,0.001353,0.998543,0.200101,1,1,1.670419,0.434720,0.514053,0.721646,13.146,11.209,12.774
287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00288.jpg,1936,1216,1,0.842428,586.637,459.056,1001.072,774.929,0.971353,1,0.656174,585.778,459.814,1001.459,781.550,0.978476,1,0.657605,585.908,459.730,1001.471,781.321,0.978763,0.001432,0.998687,0.171865,1,1,1.872145,0.510793,0.620527,0.740826,12.698,16.479,13.672
288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00289.jpg,1936,1216,1,0.854915,582.599,460.359,1004.378,774.425,0.977062,1,0.696546,582.739,459.191,1003.877,775.974,0.968278,1,0.698223,582.797,459.063,1003.912,775.596,0.967471,0.001677,0.998183,0.257195,1,1,1.472335,0.307569,0.485314,0.679452,12.190,11.255,11.834
289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00290.jpg,1936,1216,1,0.837649,595.821,459.458,1012.086,785.144,0.918333,1,0.647890,594.759,458.966,1011.012,787.138,0.923022,1,0.649961,594.902,458.858,1011.079,786.722,0.922893,0.002071,0.997898,0.282550,1,1,2.022540,0.515380,0.619231,0.887928,13.275,12.387,12.009
290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00291.jpg,1936,1216,1,0.808174,597.436,461.390,1018.904,761.418,0.904006,1,0.646878,596.494,461.378,1019.377,778.352,0.943538,1,0.649095,596.643,461.330,1019.431,778.214,0.944151,0.002217,0.998936,0.137458,1,1,2.335871,0.806205,0.560270,0.969396,12.522,12.556,13.363
291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00292.jpg,1936,1216,1,0.856018,603.520,463.572,1018.760,917.523,0.646602,1,0.697837,602.986,463.136,1017.670,889.078,0.726358,1,0.699754,603.140,463.074,1017.819,888.957,0.726424,0.001917,0.998842,0.176803,1,1,2.997683,0.707421,0.857732,1.432530,12.982,12.422,14.221
292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00293.jpg,1936,1216,1,0.813209,602.842,481.424,1019.714,919.592,0.952718,1,0.610100,600.596,480.900,1018.564,929.469,0.868677,1,0.612153,600.904,480.821,1018.406,928.607,0.871004,0.002053,0.996792,0.476093,1,1,3.137267,0.817703,0.764573,1.554991,12.003,12.323,16.258
293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00294.jpg,1936,1216,1,0.831696,596.591,494.669,1019.321,814.467,0.721271,1,0.658473,597.410,494.251,1018.713,829.910,0.743847,1,0.660875,597.553,494.178,1018.658,829.676,0.744424,0.002402,0.998619,0.159150,1,1,1.932731,0.238651,0.728262,0.965819,12.306,11.937,12.374
294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00295.jpg,1936,1216,1,0.837228,592.016,495.505,1018.157,818.186,0.972736,1,0.666609,592.929,494.937,1017.453,833.576,0.973914,1,0.669192,593.072,494.836,1017.403,833.458,0.973665,0.002583,0.998898,0.119069,1,1,2.034934,0.344060,0.725999,0.964875,12.477,12.379,12.070
295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00296.jpg,1936,1216,1,0.840677,591.759,496.174,1018.086,819.591,0.992842,1,0.671523,592.813,495.447,1017.319,834.948,0.993881,1,0.674414,592.831,495.372,1017.400,834.868,0.993707,0.002890,0.999310,0.092024,1,1,2.034189,0.314191,0.789769,0.930230,13.301,12.268,12.645
296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00297.jpg,1936,1216,1,0.847212,590.413,496.199,1018.119,825.829,0.977838,1,0.682707,591.456,495.401,1017.437,838.802,0.985216,1,0.685776,591.426,495.298,1017.506,838.720,0.985063,0.003069,0.999230,0.094577,1,1,2.036264,0.324543,0.736237,0.975484,12.004,12.237,12.434
297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00298.jpg,1936,1216,1,0.840910,581.935,493.360,1015.167,800.110,0.891541,1,0.688083,581.377,496.110,1015.550,836.441,0.964065,1,0.690689,581.378,496.197,1015.577,836.173,0.963006,0.002606,0.998893,0.091829,1,1,2.021706,0.582268,0.447354,0.992084,12.733,12.556,12.388
