frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
3176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03177.jpg,0.880960,1,1,1,1,1,1,1,1.852371,0.880960,0.971412,2,0.983233,0.983233,0.000775,1.012270,4,32,1,1,1,4,6.277973,6.277973,0,0,0,0.000000,0,,,,13.476,0.847266,13.970,612.764,655.847
3177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03178.jpg,0.847249,1,1,1,1,1,1,1,1.817359,0.847249,0.970110,3,0.982316,0.982316,0.000820,1.012539,4,32,1,1,1,4,6.161865,6.161865,0,0,0,0.000000,0,,,,13.731,0.816593,13.756,728.243,773.368
3178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03179.jpg,0.890859,1,1,1,1,1,1,1,1.876014,0.890859,0.985155,4,0.991184,0.991184,0.000083,1.008504,4,32,1,1,1,4,6.033906,6.033906,0,0,0,0.000000,0,,,,13.288,0.869774,13.176,443.095,486.748
3179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03180.jpg,0.835104,1,1,1,1,1,1,1,1.786878,0.835104,0.951775,5,0.964273,0.964273,0.001759,1.006301,4,32,1,1,1,4,6.588008,6.588008,0,0,0,0.000000,0,,,,14.120,0.826510,14.251,447.816,496.122
3180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03181.jpg,0.835656,1,1,1,1,1,1,1,1.835488,0.835656,0.999831,6,0.999904,0.999904,0.000002,1.000096,4,32,1,1,1,4,5.876298,5.876298,0,0,0,0.000000,0,,,,14.059,0.831314,13.316,496.774,541.805
3181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03182.jpg,0.733730,0,0,0,1,0,1,1,1.611664,0.733730,0.877934,0,,,0.000741,1.076750,4,32,1,1,1,4,6.034947,6.034947,0,0,0,0.000000,0,,,,14.250,0.763193,14.336,375.870,420.331
3182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03183.jpg,0.839572,0,0,1,1,0,1,1,1.724991,0.839572,0.885419,1,0.935281,,0.001506,1.069197,4,32,1,1,1,4,5.758436,5.758436,0,0,0,0.000000,0,,,,13.578,0.832027,13.696,284.721,329.841
3183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03184.jpg,0.819166,1,1,1,1,1,1,1,1.600714,0.819166,0.781548,2,0.879180,0.879180,0.015491,1.054621,4,32,1,1,1,4,5.593153,5.593153,0,0,0,0.000000,0,,,,13.258,0.815241,14.142,717.944,762.690
3184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03185.jpg,0.531858,0,0,0,1,0,1,1,1.061361,0.531858,0.529504,0,,,0.039269,1.216988,4,32,1,1,1,4,6.175892,6.175892,0,0,0,0.000000,0,,,,14.071,0.601077,13.454,544.536,587.497
3185,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03186.jpg,0.535766,0,0,0,1,0,1,1,1.531952,0.535766,0.996187,0,,,0.000235,1.001494,4,32,1,1,1,4,5.642338,5.642338,0,0,0,0.000000,0,,,,13.979,0.619130,14.356,717.557,761.441
3186,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03187.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.972882,5.972882,0,0,0,0.000000,0,,,,14.082,0.034308,14.130,427.521,470.614
3187,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03188.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.503767,5.503767,0,0,0,0.000000,0,,,,14.098,0.040368,14.075,635.586,678.500
3188,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03189.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.325684,5.325684,0,0,0,0.000000,0,,,,14.040,0.035285,13.957,666.117,711.376
3189,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03190.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.181739,5.181739,0,0,0,0.000000,0,,,,13.495,0.307175,13.339,843.850,886.630
3190,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03191.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.449976,5.449976,0,0,0,0.000000,0,,,,13.123,0.325483,13.977,416.853,458.350
3191,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03192.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.379333,5.379333,0,0,0,0.000000,0,,,,14.156,0.020567,14.106,370.513,415.988
3192,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03193.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.318778,5.318778,0,0,0,0.000000,0,,,,12.773,0.237981,14.047,547.825,589.088
3193,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03194.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.566176,5.566176,0,0,0,0.000000,0,,,,13.518,0.250388,13.351,633.677,676.941
3194,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03195.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.121762,5.121762,0,0,0,0.000000,0,,,,13.449,0.261515,13.707,466.987,511.777
3195,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03196.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.275456,5.275456,0,0,0,0.000000,0,,,,13.634,0.367796,14.120,517.704,560.162
3196,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03197.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.770381,5.770381,0,0,0,0.000000,0,,,,13.890,0.379940,13.827,292.185,335.907
3197,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03198.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.170546,5.170546,0,0,0,0.000000,0,,,,13.955,0.029082,14.416,868.045,914.069
3198,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03199.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.120189,5.120189,0,0,0,0.000000,0,,,,13.563,0.165855,13.653,642.068,685.359
3199,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03200.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.905165,4.905165,0,0,0,0.000000,0,,,,13.827,0.222456,13.829,658.814,701.708
3200,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03201.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.691910,5.691910,0,0,0,0.000000,0,,,,14.170,0.229023,14.438,777.235,821.956
3201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03202.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.007515,5.007515,0,0,0,0.000000,0,,,,14.358,0.054453,14.131,825.726,869.352
3202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03203.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.430790,5.430790,0,0,0,0.000000,0,,,,13.817,0.217763,15.718,365.120,409.370
3203,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03204.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.944110,4.944110,0,0,0,0.000000,0,,,,14.051,0.083838,13.903,775.639,820.602
3204,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03205.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.045974,5.045974,0,0,0,0.000000,0,,,,14.374,0.089134,14.913,516.770,564.093
3205,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03206.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.731705,5.731705,0,0,0,0.000000,0,,,,13.988,0.091645,14.391,630.727,673.877
3206,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03207.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.047292,5.047292,0,0,0,0.000000,0,,,,13.569,0.056062,13.907,534.180,576.510
3207,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03208.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.898652,4.898652,0,0,0,0.000000,0,,,,14.115,0.017895,14.354,642.472,686.747
3208,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03209.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.852226,4.852226,0,0,0,0.000000,0,,,,14.106,0.075849,13.972,537.004,581.685
3209,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03210.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.088232,5.088232,0,0,0,0.000000,0,,,,13.761,0.075768,14.194,604.382,646.940
3210,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03211.jpg,0.422083,0,0,0,1,0,1,1,0.422083,0.422083,0.000000,0,,,,,4,32,1,1,1,4,5.651827,5.651827,0,0,0,0.000000,0,,,,18.654,0.506164,13.775,564.493,613.730
3211,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03212.jpg,0.420172,0,0,0,1,0,1,1,1.419754,0.420172,0.999583,0,,,0.000024,1.000078,4,32,1,1,1,4,4.790237,4.790237,0,0,0,0.000000,0,,,,14.140,0.505964,13.581,785.523,828.792
3212,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03213.jpg,0.521177,0,0,0,1,0,1,1,1.368478,0.521177,0.847300,0,,,0.006629,1.071589,4,32,1,1,1,4,5.358809,5.358809,0,0,0,0.000000,0,,,,14.434,0.589798,14.586,814.971,861.767
3213,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03214.jpg,0.622680,0,0,0,1,0,1,1,0.938869,0.622680,0.316189,0,,,0.039297,1.568442,4,32,1,1,1,4,5.159511,5.159511,0,0,0,0.000000,0,,,,13.891,0.709401,13.624,724.110,768.561
3214,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03215.jpg,0.797969,0,0,0,1,0,1,1,1.224029,0.797969,0.426059,0,,,0.049037,1.276551,4,32,1,1,1,4,5.002934,5.002934,0,0,0,0.000000,0,,,,14.231,0.778370,14.492,362.422,406.970
3215,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03216.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.128500,5.128500,0,0,0,0.000000,0,,,,14.063,0.489597,14.139,431.524,478.539
3216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03217.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.857543,4.857543,0,0,0,0.000000,0,,,,14.009,0.500504,14.292,473.904,517.239
3217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03218.jpg,0.553872,0,0,0,1,0,1,1,0.553872,0.553872,0.000000,0,,,,,4,32,1,1,1,4,5.259822,5.259822,0,0,0,0.000000,0,,,,14.238,0.772792,14.332,473.184,517.824
3218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03219.jpg,0.605401,0,0,0,1,0,1,1,1.214335,0.605401,0.608934,0,,,0.026997,1.207279,4,32,1,1,1,4,4.914209,4.914209,0,0,0,0.000000,0,,,,14.070,0.817244,14.253,624.683,669.188
3219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03220.jpg,0.606091,0,0,0,1,0,1,1,1.606051,0.606091,0.999960,0,,,0.000002,1.000018,4,32,1,1,1,4,4.979574,4.979574,0,0,0,0.000000,0,,,,14.065,0.818476,14.758,469.920,516.305
3220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03221.jpg,0.717597,0,0,0,1,0,1,1,1.606984,0.717597,0.889386,0,,,0.006061,1.045859,4,32,1,1,1,4,5.052479,5.052479,0,0,0,0.000000,0,,,,14.836,0.828607,14.149,349.968,396.637
3221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03222.jpg,0.497026,0,0,0,1,0,1,1,1.136454,0.497026,0.639428,0,,,0.024570,1.187617,4,32,1,1,1,4,5.200607,5.200607,0,0,0,0.000000,0,,,,14.403,0.731426,14.009,427.485,475.412
3222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03223.jpg,0.549627,0,0,0,1,0,1,1,1.496658,0.549627,0.947031,0,,,0.000581,1.025929,4,32,1,1,1,4,4.953709,4.953709,0,0,0,0.000000,0,,,,14.117,0.797678,15.013,593.066,639.637
3223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03224.jpg,0.737414,0,0,0,1,0,1,1,1.319530,0.737414,0.582115,0,,,0.027557,1.228766,4,32,1,1,1,4,4.955463,4.955463,0,0,0,0.000000,0,,,,14.747,0.862760,15.573,536.311,584.835
3224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03225.jpg,0.740015,0,0,0,1,0,1,1,1.259107,0.740015,0.519092,0,,,0.029983,1.304832,4,32,1,1,1,4,5.118003,5.118003,0,0,0,0.000000,0,,,,14.426,0.828720,14.080,504.339,548.852
3225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03226.jpg,0.800341,0,0,0,1,0,1,1,1.683776,0.800341,0.883435,0,,,0.005471,1.005936,4,32,1,1,1,4,4.848440,4.848440,0,0,0,0.000000,0,,,,14.113,0.793332,14.504,567.014,613.009
3226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03227.jpg,0.774498,0,0,0,1,0,1,1,1.754006,0.774498,0.979508,0,,,0.000701,1.008058,4,32,1,1,1,4,4.701470,4.701470,0,0,0,0.000000,0,,,,14.113,0.808073,14.454,839.927,884.179
3227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03228.jpg,0.847445,0,0,1,1,0,1,1,1.334798,0.847445,0.487352,1,0.743353,,0.035956,1.301029,4,32,1,1,1,4,5.054636,5.054636,0,0,0,0.000000,0,,,,14.354,0.881854,16.589,425.637,473.043
3228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03229.jpg,0.846442,1,1,1,1,1,1,1,1.834474,0.846442,0.988032,2,0.993865,0.993865,0.000622,1.004150,4,32,1,1,1,4,5.280572,5.280572,0,0,0,0.000000,0,,,,14.207,0.890498,14.188,686.667,733.114
3229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03230.jpg,0.846562,1,1,1,1,1,1,1,1.846543,0.846562,0.999981,3,0.999990,0.999990,0.000001,1.000009,4,32,1,1,1,4,6.793014,6.793014,0,0,0,0.000000,0,,,,14.345,0.890945,14.543,559.249,606.225
3230,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03231.jpg,0.874149,1,1,1,1,1,1,1,1.854141,0.874149,0.979991,4,0.985620,0.985620,0.001057,1.000645,4,32,1,1,1,4,7.295181,7.295181,0,0,0,0.000000,0,,,,14.369,0.895479,13.918,600.431,657.208
3231,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03232.jpg,0.823415,1,1,1,1,1,1,1,1.792986,0.823415,0.969571,5,0.984113,0.984113,0.000812,1.016144,4,32,1,1,1,4,7.468184,7.468184,0,0,0,0.000000,0,,,,14.066,0.874506,14.459,649.316,694.342
3232,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03233.jpg,0.734562,0,0,0,1,0,1,1,1.573672,0.734562,0.839110,0,,,0.009710,1.070202,4,32,1,1,1,4,6.765425,6.765425,0,0,0,0.000000,0,,,,14.464,0.845305,14.496,813.432,858.398
3233,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03234.jpg,0.825126,0,0,1,1,0,1,1,1.679357,0.825126,0.854231,1,0.930327,,0.008048,1.064948,4,32,1,1,1,4,6.883809,6.883809,0,0,0,0.000000,0,,,,14.011,0.882418,14.582,514.859,562.991
3234,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03235.jpg,0.812154,1,1,1,1,1,1,1,1.805453,0.812154,0.993300,2,0.995308,0.995308,0.000246,1.001182,4,32,1,1,1,4,8.285321,8.285321,0,0,0,0.000000,0,,,,14.340,0.882971,14.596,596.001,641.541
3235,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03236.jpg,0.776526,0,0,0,1,0,1,1,1.590738,0.776526,0.814212,0,,,0.009133,1.084778,4,32,1,1,1,4,8.116764,8.116764,0,0,0,0.000000,0,,,,14.102,0.883401,14.369,540.902,586.647
3236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03237.jpg,0.791960,0,0,0,1,0,1,1,1.428467,0.791960,0.636507,0,,,0.020075,1.208615,4,32,1,1,1,4,8.695848,8.695848,0,0,0,0.000000,0,,,,14.108,0.780849,14.258,463.168,509.690
3237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03238.jpg,0.842153,0,0,0,1,0,1,1,1.722148,0.842153,0.879995,0,,,0.002259,1.067379,4,32,1,1,1,4,7.406425,7.406425,0,0,0,0.000000,0,,,,14.132,0.814470,14.206,496.375,541.948
3238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03239.jpg,0.809889,0,0,0,1,0,1,1,1.497415,0.809889,0.687525,0,,,0.008452,1.193270,4,32,1,1,1,4,7.273577,7.273577,0,0,0,0.000000,0,,,,14.159,0.806655,14.490,403.637,453.228
3239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03240.jpg,0.818821,0,0,0,1,0,1,1,1.708796,0.818821,0.889975,0,,,0.004444,1.034616,4,32,1,1,1,4,7.664201,7.664201,0,0,0,0.000000,0,,,,14.199,0.810765,14.230,718.623,766.530
3240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03241.jpg,0.829291,0,0,0,1,0,1,1,1.711174,0.829291,0.881883,0,,,0.001760,1.057995,4,32,1,1,1,4,9.193394,9.193394,0,0,0,0.000000,0,,,,14.097,0.828688,14.181,434.771,480.492
3241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03242.jpg,0.861700,0,0,0,1,0,1,1,1.757588,0.861700,0.895888,0,,,0.001475,1.059550,4,32,1,1,1,4,8.046654,8.046654,0,0,0,0.000000,0,,,,14.903,0.844099,14.340,370.553,417.307
3242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03243.jpg,0.875042,0,0,0,1,0,1,1,1.800830,0.875042,0.925788,0,,,0.004242,1.007141,4,32,1,1,1,4,7.684488,7.684488,0,0,0,0.000000,0,,,,14.026,0.848420,14.021,690.076,737.899
3243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03244.jpg,0.828766,0,0,0,1,0,1,1,1.772393,0.828766,0.943628,0,,,0.003257,1.012018,4,32,1,1,1,4,7.500607,7.500607,0,0,0,0.000000,0,,,,13.259,0.830915,13.851,481.082,523.862
3244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03245.jpg,0.890996,0,0,0,1,0,1,1,1.742642,0.890996,0.851646,0,,,0.006164,1.058739,4,32,1,1,1,4,8.069527,8.069527,0,0,0,0.000000,0,,,,14.205,0.868371,14.362,637.517,683.718
3245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03246.jpg,0.890951,0,0,0,1,0,1,1,1.890862,0.890951,0.999911,0,,,0.000002,1.000038,4,32,1,1,1,4,8.829412,8.829412,0,0,0,0.000000,0,,,,14.138,0.869176,14.796,675.980,724.263
3246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03247.jpg,0.860115,0,0,0,1,0,1,1,1.756045,0.860115,0.895931,0,,,0.006103,1.003034,4,32,1,1,1,4,9.595939,9.595939,0,0,0,0.000000,0,,,,14.113,0.846139,13.633,717.422,760.876
3247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03248.jpg,0.860096,0,0,0,1,0,1,1,1.860047,0.860096,0.999952,0,,,0.000002,1.000019,4,32,1,1,1,4,8.938957,8.938957,0,0,0,0.000000,0,,,,13.986,0.847984,14.019,831.818,875.756
3248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03249.jpg,0.837760,0,0,0,1,0,1,1,1.782536,0.837760,0.944776,0,,,0.000621,1.028712,4,32,1,1,1,4,7.291121,7.291121,0,0,0,0.000000,0,,,,13.990,0.833290,14.218,584.864,632.351
3249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03250.jpg,0.894217,0,0,0,1,0,1,1,1.778262,0.894217,0.884045,0,,,0.005499,1.036468,4,32,1,1,1,4,6.993795,6.993795,0,0,0,0.000000,0,,,,13.467,0.869753,13.699,375.107,419.909
3250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03251.jpg,0.894196,0,0,0,1,0,1,1,1.894092,0.894196,0.999896,0,,,0.000001,1.000048,4,32,1,1,1,4,6.878482,6.878482,0,0,0,0.000000,0,,,,13.813,0.870402,14.395,476.442,521.490
3251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03252.jpg,0.884747,0,0,0,1,0,1,1,1.786368,0.884747,0.901621,0,,,0.004894,1.032476,4,32,1,1,1,4,8.299588,8.299588,0,0,0,0.000000,0,,,,13.412,0.872807,14.256,851.681,897.028
3252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03253.jpg,0.885585,0,0,0,1,0,1,1,1.784501,0.885585,0.898916,0,,,0.003517,1.037458,4,32,1,1,1,4,8.291058,8.291058,0,0,0,0.000000,0,,,,13.733,0.871806,14.282,246.951,292.139
3253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03254.jpg,0.885503,0,0,0,1,0,1,1,1.885465,0.885503,0.999962,0,,,0.000002,1.000015,4,32,1,1,1,4,6.845422,6.845422,0,0,0,0.000000,0,,,,14.073,0.872493,13.614,664.089,707.927
3254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03255.jpg,0.810629,0,0,0,1,0,1,1,1.660544,0.810629,0.849915,0,,,0.001648,1.093871,4,32,1,1,1,4,8.231276,8.231276,0,0,0,0.000000,0,,,,13.968,0.799101,13.932,761.653,807.826
3255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03256.jpg,0.883507,0,0,0,1,0,1,1,1.778859,0.883507,0.895352,0,,,0.005831,1.030097,4,32,1,1,1,4,8.391365,8.391365,0,0,0,0.000000,0,,,,13.982,0.854133,14.321,247.504,291.647
3256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03257.jpg,0.906106,0,0,0,1,0,1,1,1.849486,0.906106,0.943380,0,,,0.002811,1.012308,4,32,1,1,1,4,8.380971,8.380971,0,0,0,0.000000,0,,,,14.396,0.864073,14.653,510.771,556.263
3257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03258.jpg,0.845315,0,0,0,1,0,1,1,1.721414,0.845315,0.876099,0,,,0.006929,1.035269,4,32,1,1,1,4,7.123646,7.123646,0,0,0,0.000000,0,,,,14.013,0.832282,14.124,654.949,699.834
3258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03259.jpg,0.647375,0,0,0,1,0,1,1,1.525608,0.647375,0.878233,0,,,0.005165,1.055886,4,32,1,1,1,4,7.209811,7.209811,0,0,0,0.000000,0,,,,14.114,0.717574,15.854,429.680,477.021
3259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03260.jpg,0.765068,0,0,0,1,0,1,1,1.706527,0.765068,0.941459,0,,,0.002312,1.026878,4,32,1,1,1,4,7.300140,7.300140,0,0,0,0.000000,0,,,,14.136,0.761858,14.340,710.613,754.960
3260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03261.jpg,0.670625,0,0,0,1,0,1,1,1.554356,0.670625,0.883731,0,,,0.004887,1.052292,4,32,1,1,1,4,7.919440,7.919440,0,0,0,0.000000,0,,,,13.658,0.742587,13.994,547.845,596.551
3261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03262.jpg,0.617764,0,0,0,1,0,1,1,1.527478,0.617764,0.909714,0,,,0.004376,1.020321,4,32,1,1,1,4,7.741020,7.741020,0,0,0,0.000000,0,,,,13.738,0.736970,15.031,591.079,635.410
3262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03263.jpg,0.617728,0,0,0,1,0,1,1,1.617611,0.617728,0.999883,0,,,0.000006,1.000047,4,32,1,1,1,4,7.729332,7.729332,0,0,0,0.000000,0,,,,14.029,0.738324,13.846,449.087,492.451
3263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03264.jpg,0.414194,0,0,0,1,0,1,1,1.254195,0.414194,0.840001,0,,,0.008352,1.027902,4,32,1,1,1,4,7.411728,7.411728,0,0,0,0.000000,0,,,,14.051,0.542497,14.259,723.592,769.930
3264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03265.jpg,0.802541,0,0,0,1,0,1,1,1.735187,0.802541,0.932646,0,,,0.004188,1.005055,4,32,1,1,1,4,7.356722,7.356722,0,0,0,0.000000,0,,,,13.929,0.805260,13.718,454.472,499.175
3265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03266.jpg,0.769876,0,0,0,1,0,1,1,1.745694,0.769876,0.975818,0,,,0.001228,1.000560,4,32,1,1,1,4,6.979433,6.979433,0,0,0,0.000000,0,,,,14.216,0.803392,14.150,579.988,623.803
3266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03267.jpg,0.520643,0,0,0,1,0,1,1,1.444115,0.520643,0.923472,0,,,0.000163,1.047631,4,32,1,1,1,4,7.754478,7.754478,0,0,0,0.000000,0,,,,13.898,0.620719,14.196,623.540,670.709
3267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03268.jpg,0.305520,0,0,0,1,0,1,1,1.209995,0.305520,0.904475,0,,,0.001612,1.047911,4,32,1,1,1,4,7.174758,7.174758,0,0,0,0.000000,0,,,,14.111,0.510190,14.245,512.153,557.645
3268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03269.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.839239,7.839239,0,0,0,0.000000,0,,,,14.384,0.449201,13.525,345.793,389.443
3269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03270.jpg,0.546336,0,0,0,1,0,1,1,0.546336,0.546336,0.000000,0,,,,,4,32,1,1,1,4,7.454549,7.454549,0,0,0,0.000000,0,,,,14.218,0.691370,14.454,540.145,586.015
